"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 26, 2020","8,821.3","9,333.8","9,381.9","8,648.5","0.23K","-5.49%"
"Feb 25, 2020","9,333.8","9,690.6","9,694.3","9,272.5","0.12K","-3.68%"
"Feb 24, 2020","9,690.6","9,999.9","10,020.0","9,506.0","0.14K","-3.09%"
"Feb 23, 2020","9,999.9","9,700.7","10,012.1","9,693.7","0.09K","3.08%"
"Feb 22, 2020","9,700.7","9,721.0","9,741.0","9,601.0","0.04K","-0.21%"
"Feb 21, 2020","9,721.0","9,606.2","9,799.1","9,602.0","0.08K","1.20%"
"Feb 20, 2020","9,606.2","9,617.3","9,688.8","9,423.0","0.11K","-0.12%"
"Feb 19, 2020","9,617.3","10,178.8","10,290.0","9,313.7","0.23K","-5.52%"
"Feb 18, 2020","10,178.8","9,745.1","10,261.4","9,639.7","0.20K","4.45%"
"Feb 17, 2020","9,745.1","9,950.8","9,954.8","9,502.0","0.16K","-2.07%"
"Feb 16, 2020","9,950.9","9,905.0","10,069.6","9,660.0","0.09K","0.46%"
"Feb 15, 2020","9,905.0","10,375.0","10,400.0","9,777.3","0.15K","-4.53%"
"Feb 14, 2020","10,375.0","10,241.0","10,399.9","10,136.7","0.07K","1.31%"
"Feb 13, 2020","10,241.0","10,381.6","10,510.0","10,115.1","0.15K","-1.35%"
"Feb 12, 2020","10,381.6","10,288.5","10,466.3","10,260.0","0.10K","0.90%"
"Feb 11, 2020","10,288.5","9,879.5","10,390.8","9,719.7","0.15K","4.14%"
"Feb 10, 2020","9,879.5","10,179.8","10,197.5","9,750.8","0.13K","-2.95%"
"Feb 09, 2020","10,179.8","9,928.9","10,179.8","9,916.8","0.12K","2.53%"
"Feb 08, 2020","9,928.9","9,834.9","9,937.8","9,675.6","0.08K","0.96%"
"Feb 07, 2020","9,834.9","9,773.2","9,870.0","9,711.0","0.06K","0.63%"
"Feb 06, 2020","9,773.2","9,616.0","9,875.0","9,540.0","0.12K","1.63%"
"Feb 05, 2020","9,616.0","9,193.6","9,750.5","9,167.0","0.13K","4.59%"
"Feb 04, 2020","9,193.6","9,313.7","9,369.6","9,098.0","0.09K","-1.29%"
"Feb 03, 2020","9,313.7","9,350.9","9,603.6","9,242.0","0.10K","-0.40%"
"Feb 02, 2020","9,350.9","9,395.0","9,459.9","9,173.0","0.07K","-0.47%"
"Feb 01, 2020","9,395.0","9,356.7","9,459.8","9,301.6","0.06K","0.41%"
"Jan 31, 2020","9,356.7","9,540.8","9,550.0","9,210.5","0.11K","-1.93%"
"Jan 30, 2020","9,540.8","9,306.5","9,584.0","9,205.5","0.10K","2.52%"
"Jan 29, 2020","9,306.5","9,359.7","9,412.3","9,210.2","0.11K","-0.57%"
"Jan 28, 2020","9,359.7","8,912.1","9,360.0","8,900.1","0.14K","5.02%"
"Jan 27, 2020","8,912.1","8,600.0","8,981.3","8,567.6","0.12K","3.63%"
"Jan 26, 2020","8,600.0","8,350.1","8,600.0","8,311.3","0.09K","2.78%"
"Jan 25, 2020","8,367.7","8,456.9","8,457.6","8,289.0","0.05K","-1.05%"
"Jan 24, 2020","8,456.9","8,424.0","8,528.9","8,245.6","0.09K","0.39%"
"Jan 23, 2020","8,424.0","8,681.9","8,690.9","8,310.0","0.14K","-2.97%"
"Jan 22, 2020","8,681.9","8,760.7","8,798.5","8,610.0","0.08K","-0.90%"
"Jan 21, 2020","8,760.7","8,663.6","8,765.5","8,521.0","0.09K","1.12%"
"Jan 20, 2020","8,663.6","8,718.0","8,764.8","8,510.0","0.09K","-0.62%"
"Jan 19, 2020","8,718.0","8,939.9","9,185.5","8,510.1","0.18K","-2.48%"
"Jan 18, 2020","8,939.9","8,914.8","8,973.4","8,830.0","0.07K","0.28%"
"Jan 17, 2020","8,914.8","8,747.1","8,996.0","8,670.0","0.14K","1.92%"
"Jan 16, 2020","8,747.1","8,818.2","8,825.0","8,600.0","0.10K","-0.81%"
"Jan 15, 2020","8,818.2","8,847.6","8,890.0","8,584.0","0.17K","-0.33%"
"Jan 14, 2020","8,847.6","8,133.0","8,879.9","8,133.0","0.25K","8.79%"
"Jan 13, 2020","8,133.0","8,190.0","8,206.4","8,070.0","0.06K","-0.70%"
"Jan 12, 2020","8,190.0","8,053.8","8,190.0","7,987.0","0.07K","1.69%"
"Jan 11, 2020","8,053.8","8,200.0","8,289.4","8,008.4","0.11K","-1.78%"
"Jan 10, 2020","8,200.0","7,855.0","8,200.0","7,710.1","0.15K","4.39%"
"Jan 09, 2020","7,855.0","8,069.9","8,069.9","7,785.9","0.10K","-2.66%"
"Jan 08, 2020","8,069.9","8,189.5","8,449.9","7,876.0","0.19K","-1.46%"
"Jan 07, 2020","8,189.5","7,795.3","8,220.0","7,750.9","0.18K","5.06%"
"Jan 06, 2020","7,795.3","7,387.4","7,810.9","7,382.1","0.10K","5.52%"
"Jan 05, 2020","7,387.4","7,379.8","7,490.0","7,343.0","0.07K","0.10%"
"Jan 04, 2020","7,379.8","7,351.3","7,398.0","7,301.3","0.04K","0.39%"
"Jan 03, 2020","7,351.3","6,984.8","7,403.9","6,901.0","0.17K","5.25%"
"Jan 02, 2020","6,984.8","7,238.2","7,249.7","6,951.0","0.12K","-3.50%"
"Jan 01, 2020","7,238.2","7,258.7","7,300.0","7,220.1","0.06K","-0.28%"
"Dec 31, 2019","7,258.7","7,277.3","7,366.6","7,200.0","0.07K","-0.26%"
"Dec 30, 2019","7,277.3","7,412.7","7,416.8","7,240.3","0.06K","-1.83%"
"Dec 29, 2019","7,412.7","7,326.2","7,509.5","7,300.1","0.06K","1.18%"
"Dec 28, 2019","7,326.2","7,277.0","7,359.7","7,270.1","0.07K","0.68%"
"Dec 27, 2019","7,277.0","7,228.7","7,286.6","7,120.1","0.08K","0.63%"
"Dec 26, 2019","7,231.7","7,234.3","7,447.3","7,192.1","0.08K","-0.04%"
"Dec 25, 2019","7,234.3","7,268.1","7,299.8","7,169.7","0.05K","-0.47%"
"Dec 24, 2019","7,268.1","7,362.2","7,430.0","7,200.0","0.12K","-1.28%"
"Dec 23, 2019","7,362.2","7,537.0","7,709.2","7,309.4","0.14K","-2.32%"
"Dec 22, 2019","7,537.0","7,218.2","7,550.0","7,195.0","0.13K","4.42%"
"Dec 21, 2019","7,218.2","7,236.8","7,250.9","7,178.0","0.03K","-0.26%"
"Dec 20, 2019","7,236.8","7,214.5","7,272.5","7,142.1","0.07K","0.31%"
"Dec 19, 2019","7,214.5","7,331.0","7,375.0","7,080.0","0.11K","-1.59%"
"Dec 18, 2019","7,331.0","6,707.2","7,456.7","6,500.0","0.35K","9.30%"
"Dec 17, 2019","6,707.2","6,956.5","6,990.8","6,651.8","0.21K","-3.58%"
"Dec 16, 2019","6,956.5","7,166.8","7,200.0","6,888.2","0.16K","-2.93%"
"Dec 15, 2019","7,166.8","7,136.7","7,229.1","7,080.0","0.05K","0.42%"
"Dec 14, 2019","7,136.7","7,291.9","7,309.9","7,079.3","0.08K","-2.13%"
"Dec 13, 2019","7,291.9","7,264.0","7,349.9","7,248.7","0.10K","0.38%"
"Dec 12, 2019","7,264.0","7,280.2","7,345.2","7,154.8","0.09K","-0.22%"
"Dec 11, 2019","7,280.2","7,309.3","7,356.2","7,207.2","0.08K","-0.40%"
"Dec 10, 2019","7,309.3","7,408.0","7,472.9","7,250.0","0.11K","-1.33%"
"Dec 09, 2019","7,408.0","7,584.9","7,668.5","7,369.1","0.11K","-2.33%"
"Dec 08, 2019","7,584.9","7,575.5","7,619.9","7,430.4","0.06K","0.12%"
"Dec 07, 2019","7,575.5","7,599.9","7,644.9","7,543.0","0.05K","-0.32%"
"Dec 06, 2019","7,599.9","7,455.9","7,613.4","7,352.1","0.11K","1.93%"
"Dec 05, 2019","7,455.9","7,258.0","7,494.9","7,220.0","0.13K","2.73%"
"Dec 04, 2019","7,258.0","7,372.1","7,788.0","7,138.5","0.22K","-1.55%"
"Dec 03, 2019","7,372.1","7,392.9","7,475.0","7,326.1","0.11K","-0.28%"
"Dec 02, 2019","7,392.9","7,475.7","7,511.9","7,250.0","0.15K","-1.11%"
"Dec 01, 2019","7,475.7","7,617.9","7,621.0","7,310.0","0.13K","-1.87%"
"Nov 30, 2019","7,617.9","7,827.9","7,889.9","7,520.0","0.16K","-2.68%"
"Nov 29, 2019","7,827.9","7,517.2","7,920.0","7,481.7","0.14K","4.13%"
"Nov 28, 2019","7,517.2","7,560.0","7,723.7","7,443.7","0.11K","-0.57%"
"Nov 27, 2019","7,560.0","7,249.9","7,696.1","6,915.3","0.28K","4.28%"
"Nov 26, 2019","7,249.9","7,156.9","7,376.7","7,091.4","0.15K","1.30%"
"Nov 25, 2019","7,156.9","6,985.2","7,396.8","6,526.8","0.41K","2.46%"
"Nov 24, 2019","6,985.2","7,377.3","7,380.0","6,941.9","0.20K","-5.31%"
"Nov 23, 2019","7,377.3","7,339.9","7,400.0","7,140.2","0.13K","0.51%"
"Nov 22, 2019","7,339.9","7,683.4","7,761.8","6,886.8","0.62K","-4.47%"
"Nov 21, 2019","7,683.4","8,147.8","8,173.0","7,500.0","0.38K","-5.70%"
"Nov 20, 2019","8,147.8","8,158.0","8,250.0","8,083.0","0.07K","-0.13%"
"Nov 19, 2019","8,158.0","8,240.0","8,258.3","8,075.0","0.15K","-1.00%"
"Nov 18, 2019","8,240.0","8,549.4","8,556.2","8,125.0","0.13K","-3.62%"
"Nov 17, 2019","8,549.4","8,510.2","8,671.8","8,424.1","0.04K","0.40%"
"Nov 16, 2019","8,515.0","8,522.6","8,584.1","8,484.0","0.03K","-0.09%"
"Nov 15, 2019","8,522.6","8,693.3","8,790.0","8,435.9","0.13K","-1.96%"
"Nov 14, 2019","8,693.3","8,828.1","8,838.9","8,607.4","0.08K","-1.53%"
"Nov 13, 2019","8,828.1","8,849.9","8,879.1","8,750.0","0.08K","-0.25%"
"Nov 12, 2019","8,849.9","8,783.9","8,876.2","8,629.0","0.09K","0.75%"
"Nov 11, 2019","8,783.9","9,068.3","9,097.5","8,608.0","0.10K","-3.14%"
"Nov 10, 2019","9,068.3","8,833.7","9,143.7","8,789.3","0.07K","2.66%"
"Nov 09, 2019","8,833.7","8,838.3","8,934.0","8,780.0","0.08K","-0.05%"
"Nov 08, 2019","8,838.3","9,244.1","9,281.4","8,700.0","0.23K","-4.39%"
"Nov 07, 2019","9,244.1","9,374.0","9,410.0","9,115.0","0.10K","-1.69%"
"Nov 06, 2019","9,402.9","9,349.4","9,449.9","9,295.9","0.06K","0.57%"
"Nov 05, 2019","9,349.4","9,408.8","9,479.1","9,225.0","0.09K","-0.63%"
"Nov 04, 2019","9,408.8","9,250.8","9,554.9","9,162.1","0.10K","1.71%"
"Nov 03, 2019","9,250.8","9,332.7","9,394.0","9,118.2","0.05K","-0.88%"
"Nov 02, 2019","9,332.7","9,262.5","9,399.0","9,229.6","0.05K","0.76%"
"Nov 01, 2019","9,262.5","9,183.2","9,311.5","9,088.6","0.08K","0.86%"
"Oct 31, 2019","9,183.2","9,208.9","9,430.1","8,971.3","0.18K","-0.28%"
"Oct 30, 2019","9,208.9","9,439.3","9,439.3","9,040.0","0.16K","-2.44%"
"Oct 29, 2019","9,439.3","9,236.8","9,546.7","9,130.0","0.14K","2.19%"
"Oct 28, 2019","9,236.8","9,538.8","9,880.0","9,226.1","0.19K","-3.17%"
"Oct 27, 2019","9,538.8","9,227.0","9,798.0","9,115.0","0.30K","3.38%"
"Oct 26, 2019","9,227.0","8,652.3","10,373.4","8,649.2","0.56K","6.64%"
"Oct 25, 2019","8,652.3","7,450.0","8,741.9","7,425.3","0.30K","16.14%"
"Oct 24, 2019","7,450.0","7,487.5","7,533.2","7,374.6","0.09K","-0.50%"
"Oct 23, 2019","7,487.5","8,072.9","8,093.4","7,347.1","0.29K","-7.25%"
"Oct 22, 2019","8,072.9","8,249.5","8,331.1","8,030.0","0.08K","-2.14%"
"Oct 21, 2019","8,249.5","8,250.0","8,353.8","8,183.1","0.09K","-0.01%"
"Oct 20, 2019","8,250.0","7,984.0","8,318.9","7,918.1","0.06K","3.33%"
"Oct 19, 2019","7,984.0","7,994.7","8,098.1","7,915.4","0.06K","-0.09%"
"Oct 18, 2019","7,991.1","8,106.0","8,128.9","7,861.0","0.09K","-1.42%"
"Oct 17, 2019","8,106.0","8,023.5","8,151.0","7,959.8","0.09K","1.03%"
"Oct 16, 2019","8,023.5","8,189.2","8,194.0","7,947.3","0.09K","-2.02%"
"Oct 15, 2019","8,189.2","8,354.4","8,400.0","8,124.8","0.10K","-1.98%"
"Oct 14, 2019","8,354.4","8,320.0","8,400.0","8,229.4","0.11K","0.41%"
"Oct 13, 2019","8,320.0","8,333.1","8,486.8","8,184.7","0.08K","-0.16%"
"Oct 12, 2019","8,333.1","8,292.6","8,427.0","8,283.1","0.04K","0.49%"
"Oct 11, 2019","8,292.6","8,601.9","8,813.3","8,271.1","0.10K","-3.60%"
"Oct 10, 2019","8,601.9","8,613.1","8,674.9","8,461.7","0.11K","-0.13%"
"Oct 09, 2019","8,613.1","8,206.1","8,700.0","8,109.7","0.14K","4.96%"
"Oct 08, 2019","8,206.1","8,208.9","8,344.0","8,130.3","0.07K","-0.03%"
"Oct 07, 2019","8,208.9","7,924.3","8,319.6","7,819.9","0.19K","3.59%"
"Oct 06, 2019","7,924.3","8,154.9","8,182.5","7,830.4","0.13K","-2.83%"
"Oct 05, 2019","8,154.9","8,179.7","8,199.9","8,042.8","0.05K","-0.30%"
"Oct 04, 2019","8,179.7","8,267.4","8,276.4","8,055.0","0.10K","-1.06%"
"Oct 03, 2019","8,267.4","8,386.9","8,400.0","8,105.0","0.13K","-1.42%"
"Oct 02, 2019","8,386.9","8,347.5","8,389.2","8,195.4","0.06K","0.47%"
"Oct 01, 2019","8,347.5","8,321.3","8,556.9","8,225.5","0.15K","0.31%"
"Sep 30, 2019","8,321.3","8,080.0","8,350.0","7,750.1","0.19K","2.99%"
"Sep 29, 2019","8,080.0","8,233.1","8,252.5","7,922.8","0.07K","-1.86%"
"Sep 28, 2019","8,233.1","8,222.5","8,332.2","8,050.1","0.08K","0.13%"
"Sep 27, 2019","8,222.5","8,051.6","8,298.0","7,900.2","0.13K","2.12%"
"Sep 26, 2019","8,051.6","8,467.3","8,506.6","7,750.1","0.27K","-4.91%"
"Sep 25, 2019","8,467.3","8,592.0","8,799.9","8,277.7","0.17K","-1.45%"
"Sep 24, 2019","8,592.0","9,712.0","9,820.1","8,105.6","0.53K","-11.53%"
"Sep 23, 2019","9,712.0","10,061.4","10,087.3","9,651.0","0.10K","-3.47%"
"Sep 22, 2019","10,061.4","9,999.3","10,095.0","9,881.7","0.05K","0.62%"
"Sep 21, 2019","9,999.3","10,195.9","10,195.9","9,943.6","0.07K","-1.93%"
"Sep 20, 2019","10,195.9","10,280.4","10,301.0","10,101.0","0.05K","-0.82%"
"Sep 19, 2019","10,280.4","10,182.1","10,364.3","9,670.0","0.19K","0.97%"
"Sep 18, 2019","10,182.1","10,192.0","10,273.3","10,125.3","0.09K","-0.10%"
"Sep 17, 2019","10,192.0","10,292.4","10,299.9","10,155.4","0.07K","-0.98%"
"Sep 16, 2019","10,292.4","10,299.9","10,388.9","10,102.1","0.08K","-0.07%"
"Sep 15, 2019","10,299.9","10,368.2","10,393.0","10,265.9","0.03K","-0.66%"
"Sep 14, 2019","10,368.2","10,373.4","10,429.9","10,251.8","0.05K","-0.05%"
"Sep 13, 2019","10,373.4","10,406.9","10,450.0","10,177.5","0.09K","-0.32%"
"Sep 12, 2019","10,406.9","10,170.0","10,443.0","10,051.6","0.09K","2.33%"
"Sep 11, 2019","10,170.0","10,137.7","10,275.4","9,886.9","0.12K","0.32%"
"Sep 10, 2019","10,137.7","10,311.4","10,399.0","9,981.0","0.09K","-1.68%"
"Sep 09, 2019","10,311.4","10,401.9","10,500.0","10,105.0","0.10K","-0.87%"
"Sep 08, 2019","10,401.9","10,468.4","10,599.9","10,262.1","0.06K","-0.64%"
"Sep 07, 2019","10,468.4","10,326.6","10,577.9","10,326.6","0.09K","1.37%"
"Sep 06, 2019","10,326.6","10,575.0","10,910.5","10,220.1","0.20K","-2.35%"
"Sep 05, 2019","10,575.0","10,592.4","10,663.2","10,450.2","0.07K","-0.16%"
"Sep 04, 2019","10,592.4","10,647.2","10,794.1","10,381.0","0.14K","-0.51%"
"Sep 03, 2019","10,647.2","10,387.4","10,750.0","10,270.2","0.17K","2.48%"
"Sep 02, 2019","10,390.0","9,755.3","10,440.0","9,748.1","0.16K","6.51%"
"Sep 01, 2019","9,755.3","9,620.3","9,824.8","9,560.1","0.05K","1.40%"
"Aug 31, 2019","9,620.3","9,603.9","9,683.4","9,459.5","0.05K","0.17%"
"Aug 30, 2019","9,603.9","9,506.9","9,700.0","9,385.1","0.07K","1.02%"
"Aug 29, 2019","9,506.9","9,741.0","9,741.0","9,352.2","0.16K","-2.40%"
"Aug 28, 2019","9,741.0","10,191.4","10,299.8","9,626.3","0.21K","-4.42%"
"Aug 27, 2019","10,191.4","10,356.7","10,375.3","10,050.1","0.07K","-1.60%"
"Aug 26, 2019","10,356.7","10,145.0","10,645.4","10,137.5","0.14K","2.09%"
"Aug 25, 2019","10,145.0","10,143.0","10,300.0","9,904.8","0.07K","0.02%"
"Aug 24, 2019","10,143.0","10,405.5","10,425.0","9,917.3","0.11K","-2.52%"
"Aug 23, 2019","10,405.5","10,154.3","10,454.3","10,060.6","0.08K","2.47%"
"Aug 22, 2019","10,154.3","10,169.3","10,250.0","9,800.0","0.12K","-0.15%"
"Aug 21, 2019","10,169.3","10,742.5","10,800.0","9,900.5","0.15K","-5.33%"
"Aug 20, 2019","10,742.4","10,925.8","10,976.2","10,576.1","0.13K","-1.68%"
"Aug 19, 2019","10,925.8","10,338.9","10,940.8","10,291.4","0.14K","5.68%"
"Aug 18, 2019","10,338.9","10,230.0","10,527.0","10,096.1","0.08K","1.06%"
"Aug 17, 2019","10,230.0","10,365.5","10,479.8","10,028.9","0.09K","-1.31%"
"Aug 16, 2019","10,365.5","10,324.4","10,541.9","9,759.6","0.23K","0.40%"
"Aug 15, 2019","10,324.4","10,054.0","10,471.9","9,561.7","0.25K","2.69%"
"Aug 14, 2019","10,054.0","10,847.1","10,867.5","10,000.0","0.23K","-7.31%"
"Aug 13, 2019","10,847.1","11,418.0","11,461.5","10,751.0","0.12K","-5.00%"
"Aug 12, 2019","11,418.0","11,568.3","11,568.3","11,271.0","0.08K","-1.30%"
"Aug 11, 2019","11,568.3","11,316.5","11,590.0","11,142.7","0.06K","2.23%"
"Aug 10, 2019","11,316.5","11,866.8","11,944.4","11,262.7","0.16K","-4.64%"
"Aug 09, 2019","11,866.8","11,995.1","12,039.8","11,665.1","0.13K","-1.07%"
"Aug 08, 2019","11,995.1","11,927.0","12,040.9","11,550.0","0.13K","0.57%"
"Aug 07, 2019","11,927.0","11,471.2","12,148.4","11,411.4","0.24K","3.97%"
"Aug 06, 2019","11,471.2","11,795.2","12,284.2","11,216.6","0.33K","-2.75%"
"Aug 05, 2019","11,795.2","10,995.3","11,951.4","10,989.0","0.31K","7.27%"
"Aug 04, 2019","10,995.3","10,803.8","11,065.5","10,544.1","0.21K","1.78%"
"Aug 03, 2019","10,803.5","10,536.2","10,918.9","10,501.0","0.13K","2.54%"
"Aug 02, 2019","10,536.2","10,400.8","10,673.0","10,332.2","0.14K","1.30%"
"Aug 01, 2019","10,400.8","10,094.7","10,494.9","9,890.0","0.17K","3.03%"
"Jul 31, 2019","10,094.7","9,593.3","10,120.0","9,581.6","0.16K","5.23%"
"Jul 30, 2019","9,593.3","9,520.6","9,740.0","9,410.8","0.15K","0.76%"
"Jul 29, 2019","9,520.6","9,536.4","9,708.0","9,421.3","0.13K","-0.17%"
"Jul 28, 2019","9,536.4","9,485.0","9,634.8","9,163.3","0.11K","0.54%"
"Jul 27, 2019","9,485.0","9,869.8","10,193.8","9,351.0","0.32K","-3.90%"
"Jul 26, 2019","9,869.8","9,905.3","9,905.3","9,676.7","0.12K","-0.36%"
"Jul 25, 2019","9,905.3","9,788.2","10,199.7","9,770.4","0.13K","1.07%"
"Jul 24, 2019","9,800.0","9,870.3","9,938.0","9,551.3","0.21K","-0.71%"
"Jul 23, 2019","9,870.3","10,370.1","10,382.9","9,836.8","0.22K","-4.82%"
"Jul 22, 2019","10,370.0","10,574.4","10,665.9","10,130.0","0.21K","-1.93%"
"Jul 21, 2019","10,574.4","10,724.8","10,831.6","10,351.5","0.19K","-1.40%"
"Jul 20, 2019","10,724.8","10,547.3","11,050.0","10,427.3","0.18K","1.68%"
"Jul 19, 2019","10,547.3","10,659.6","10,749.9","10,182.1","0.20K","-1.05%"
"Jul 18, 2019","10,659.6","9,693.9","10,758.1","9,313.1","0.38K","9.96%"
"Jul 17, 2019","9,693.9","9,450.8","9,987.9","9,121.0","0.38K","2.57%"
"Jul 16, 2019","9,450.8","10,846.8","11,015.3","9,400.0","0.40K","-12.87%"
"Jul 15, 2019","10,846.8","10,239.4","11,050.0","9,989.7","0.47K","5.93%"
"Jul 14, 2019","10,239.4","11,346.7","11,472.5","10,154.0","0.40K","-9.76%"
"Jul 13, 2019","11,346.7","11,813.7","11,847.1","10,862.3","0.30K","-3.95%"
"Jul 12, 2019","11,813.7","11,378.4","11,902.5","11,154.3","0.27K","3.83%"
"Jul 11, 2019","11,378.4","12,135.4","12,135.4","11,100.0","0.40K","-6.24%"
"Jul 10, 2019","12,135.4","12,578.1","13,119.9","11,576.1","0.71K","-3.52%"
"Jul 09, 2019","12,578.1","12,300.3","12,800.0","12,174.0","0.46K","2.26%"
"Jul 08, 2019","12,300.3","11,450.1","12,380.0","11,351.4","0.36K","7.43%"
"Jul 07, 2019","11,450.1","11,287.8","11,647.2","11,156.3","0.16K","1.44%"
"Jul 06, 2019","11,287.8","11,016.0","11,717.6","11,016.0","0.18K","2.47%"
"Jul 05, 2019","11,016.0","11,282.8","11,482.8","10,900.0","0.28K","-2.36%"
"Jul 04, 2019","11,282.8","11,988.6","12,040.0","11,200.0","0.33K","-5.89%"
"Jul 03, 2019","11,988.6","10,789.7","11,998.9","10,789.7","0.54K","11.11%"
"Jul 02, 2019","10,789.7","10,579.0","10,937.7","9,536.9","0.62K","1.99%"
"Jul 01, 2019","10,579.0","10,773.1","11,259.9","9,951.0","0.75K","-1.80%"
"Jun 30, 2019","10,773.1","11,891.2","12,160.0","10,755.6","0.59K","-9.40%"
"Jun 29, 2019","11,891.2","12,430.1","12,430.1","11,418.1","0.68K","-4.34%"
"Jun 28, 2019","12,430.1","11,235.2","12,488.4","10,860.5","0.82K","10.64%"
"Jun 27, 2019","11,235.2","13,140.3","13,247.7","10,350.2","1.25K","-14.50%"
"Jun 26, 2019","13,140.3","11,805.7","13,949.0","11,600.0","1.44K","11.30%"
"Jun 25, 2019","11,805.7","10,968.7","11,809.5","10,961.0","0.49K","7.63%"
"Jun 24, 2019","10,968.7","10,869.6","11,041.0","10,601.9","0.21K","0.91%"
"Jun 23, 2019","10,869.6","10,728.8","11,260.0","10,520.3","0.29K","1.31%"
"Jun 22, 2019","10,728.8","10,169.2","11,181.8","10,031.4","0.81K","5.50%"
"Jun 21, 2019","10,169.2","9,504.4","10,196.8","9,504.4","0.43K","6.99%"
"Jun 20, 2019","9,504.4","9,278.7","9,557.0","9,200.1","0.22K","2.43%"
"Jun 19, 2019","9,278.7","9,095.2","9,315.8","9,055.7","0.17K","2.02%"
"Jun 18, 2019","9,095.2","9,313.8","9,331.2","8,958.1","0.30K","-2.10%"
"Jun 17, 2019","9,290.4","8,980.8","9,445.0","8,978.2","0.25K","3.45%"
"Jun 16, 2019","8,980.8","8,820.5","9,348.9","8,791.0","0.52K","1.82%"
"Jun 15, 2019","8,820.5","8,711.6","8,877.7","8,612.3","0.18K","1.25%"
"Jun 14, 2019","8,711.6","8,300.0","8,737.2","8,222.0","0.22K","4.98%"
"Jun 13, 2019","8,298.2","8,184.9","8,350.9","8,084.2","0.15K","1.38%"
"Jun 12, 2019","8,184.9","7,962.9","8,261.2","7,870.2","0.24K","2.79%"
"Jun 11, 2019","7,962.9","8,064.9","8,094.0","7,785.1","0.16K","-1.26%"
"Jun 10, 2019","8,064.9","7,697.3","8,096.3","7,578.6","0.24K","4.78%"
"Jun 09, 2019","7,697.3","7,985.0","8,000.0","7,550.0","0.19K","-3.60%"
"Jun 08, 2019","7,985.0","8,060.0","8,127.3","7,864.2","0.11K","-1.23%"
"Jun 07, 2019","8,084.8","7,859.0","8,167.9","7,813.3","0.21K","2.87%"
"Jun 06, 2019","7,859.0","7,866.9","7,931.0","7,550.0","0.26K","-0.10%"
"Jun 05, 2019","7,866.9","7,749.9","7,950.0","7,607.6","0.31K","1.51%"
"Jun 04, 2019","7,749.9","8,224.1","8,226.2","7,550.0","0.77K","-5.77%"
"Jun 03, 2019","8,224.1","8,735.0","8,754.2","8,173.3","0.33K","-5.85%"
"Jun 02, 2019","8,735.0","8,633.9","8,844.9","8,611.4","0.20K","1.17%"
"Jun 01, 2019","8,633.9","8,647.8","8,727.6","8,545.6","0.15K","-0.16%"
"May 31, 2019","8,647.8","8,377.5","8,654.9","8,218.5","0.33K","3.23%"
"May 30, 2019","8,377.0","8,707.6","9,110.5","8,110.0","0.50K","-3.80%"
"May 29, 2019","8,707.6","8,702.2","8,787.9","8,413.1","0.23K","0.06%"
"May 28, 2019","8,702.2","8,663.6","8,748.9","8,587.3","0.16K","0.45%"
"May 27, 2019","8,663.6","8,614.0","8,823.7","8,550.0","0.31K","0.58%"
"May 26, 2019","8,613.8","8,060.0","8,681.4","7,901.0","0.44K","6.87%"
"May 25, 2019","8,060.0","8,021.0","8,139.9","7,972.8","0.13K","0.49%"
"May 24, 2019","8,021.0","7,929.4","8,168.4","7,874.5","0.25K","1.16%"
"May 23, 2019","7,929.4","7,686.8","7,994.4","7,600.0","0.26K","3.16%"
"May 22, 2019","7,686.8","7,949.6","8,009.8","7,600.0","0.25K","-3.31%"
"May 21, 2019","7,949.6","7,950.0","8,025.0","7,805.0","0.22K","-0.01%"
"May 20, 2019","7,950.0","8,171.5","8,171.5","7,600.0","0.45K","-2.71%"
"May 19, 2019","8,171.5","7,380.4","8,275.8","7,369.9","0.52K","10.72%"
"May 18, 2019","7,380.4","7,470.7","7,624.6","7,316.5","0.30K","-1.21%"
"May 17, 2019","7,470.7","8,020.0","8,058.3","7,000.0","0.81K","-6.86%"
"May 16, 2019","8,020.6","8,175.4","8,341.7","7,850.0","0.78K","-1.89%"
"May 15, 2019","8,175.4","8,005.3","8,252.9","7,900.0","0.31K","2.12%"
"May 14, 2019","8,005.3","7,907.1","8,405.0","7,680.1","0.69K","1.24%"
"May 13, 2019","7,907.1","6,944.9","8,179.4","6,901.4","0.92K","13.85%"
"May 12, 2019","6,944.9","7,052.0","7,466.7","6,678.0","0.77K","-1.59%"
"May 11, 2019","7,057.2","6,421.1","7,269.9","6,421.1","0.87K","9.91%"
"May 10, 2019","6,421.1","6,249.8","6,487.1","6,211.3","0.41K","2.74%"
"May 09, 2019","6,249.8","5,982.6","6,257.8","5,981.8","0.26K","4.47%"
"May 08, 2019","5,982.6","5,797.6","5,992.1","5,751.7","0.17K","3.19%"
"May 07, 2019","5,797.6","5,760.0","5,997.9","5,757.0","0.37K","0.65%"
"May 06, 2019","5,760.0","5,794.6","5,828.0","5,650.0","0.26K","-0.60%"
"May 05, 2019","5,794.6","5,821.5","5,841.0","5,715.1","0.17K","-0.46%"
"May 04, 2019","5,821.5","5,693.7","5,869.1","5,550.8","0.38K","2.24%"
"May 03, 2019","5,693.7","5,436.6","5,799.9","5,404.9","0.47K","4.73%"
"May 02, 2019","5,436.6","5,354.2","5,448.8","5,343.0","0.17K","1.54%"
